"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Travel Time to Work (in Minutes)","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"City","Hudson","WI","5536250","=""5536250""","23","2019-2023","2020","Census","United States"
"City","Humbird","WI","5536400","=""5536400""","N/A","2019-2023","2020","Census","United States"
"City","Hurley","WI","5536525","=""5536525""","N/A","2019-2023","2020","Census","United States"
"City","Hustisford","WI","5536625","=""5536625""","28","2019-2023","2020","Census","United States"
"City","Hustler","WI","5536675","=""5536675""","N/A","2019-2023","2020","Census","United States"
"City","Independence","WI","5536800","=""5536800""","N/A","2019-2023","2020","Census","United States"
"City","Ingram","WI","5536925","=""5536925""","N/A","2019-2023","2020","Census","United States"
"City","Iola","WI","5537025","=""5537025""","22","2019-2023","2020","Census","United States"
"City","Iron Belt","WI","5537125","=""5537125""","N/A","2019-2023","2020","Census","United States"
"City","Iron Ridge","WI","5537150","=""5537150""","29","2019-2023","2020","Census","United States"
"City","Iron River","WI","5537175","=""5537175""","N/A","2019-2023","2020","Census","United States"
"City","Ironton","WI","5537225","=""5537225""","N/A","2019-2023","2020","Census","United States"
"City","Ixonia","WI","5537575","=""5537575""","N/A","2019-2023","2020","Census","United States"
"City","Jackson","WI","5537675","=""5537675""","27","2019-2023","2020","Census","United States"
"City","Janesville","WI","5537825","=""5537825""","21","2019-2023","2020","Census","United States"
"City","Jefferson","WI","5537900","=""5537900""","26","2019-2023","2020","Census","United States"
"City","Jim Falls","WI","5538225","=""5538225""","N/A","2019-2023","2020","Census","United States"
"City","Johnson Creek","WI","5538350","=""5538350""","27","2019-2023","2020","Census","United States"
"City","Jolmaville","WI","5538487","=""5538487""","N/A","2019-2023","2020","Census","United States"
"City","Juda","WI","5538600","=""5538600""","N/A","2019-2023","2020","Census","United States"
"City","Jump River","WI","5538625","=""5538625""","N/A","2019-2023","2020","Census","United States"
"City","Junction City","WI","5538650","=""5538650""","25","2019-2023","2020","Census","United States"
"City","Juneau","WI","5538675","=""5538675""","25","2019-2023","2020","Census","United States"
"City","Kaukauna","WI","5538800","=""5538800""","21","2019-2023","2020","Census","United States"
"City","Kekoskee","WI","5538900","=""5538900""","26","2019-2023","2020","Census","United States"
"City","Kellnersville","WI","5539000","=""5539000""","N/A","2019-2023","2020","Census","United States"
"City","Kendall","WI","5539150","=""5539150""","N/A","2019-2023","2020","Census","United States"
"City","Kennan","WI","5539175","=""5539175""","N/A","2019-2023","2020","Census","United States"
"City","Kenosha","WI","5539225","=""5539225""","24","2019-2023","2020","Census","United States"
"City","Keshena","WI","5539250","=""5539250""","N/A","2019-2023","2020","Census","United States"
"City","Kewaskum","WI","5539300","=""5539300""","N/A","2019-2023","2020","Census","United States"
"City","Kewaunee","WI","5539350","=""5539350""","N/A","2019-2023","2020","Census","United States"
"City","Kiel","WI","5539525","=""5539525""","20","2019-2023","2020","Census","United States"
"City","Kieler","WI","5539550","=""5539550""","N/A","2019-2023","2020","Census","United States"
"City","Kimberly","WI","5539650","=""5539650""","20","2019-2023","2020","Census","United States"
"City","King","WI","5539700","=""5539700""","N/A","2019-2023","2020","Census","United States"
"City","Kingston","WI","5539750","=""5539750""","33","2019-2023","2020","Census","United States"
"City","Knapp","WI","5539975","=""5539975""","N/A","2019-2023","2020","Census","United States"
"City","Knowlton","WI","5540125","=""5540125""","N/A","2019-2023","2020","Census","United States"
"City","Kohler","WI","5540275","=""5540275""","N/A","2019-2023","2020","Census","United States"
"City","Krakow","WI","5540450","=""5540450""","N/A","2019-2023","2020","Census","United States"
"City","Kronenwetter","WI","5540550","=""5540550""","22","2019-2023","2020","Census","United States"
"City","Lac du Flambeau","WI","5540675","=""5540675""","N/A","2019-2023","2020","Census","United States"
"City","Lac La Belle","WI","5540750","=""5540750""","N/A","2019-2023","2020","Census","United States"
"City","La Crosse","WI","5540775","=""5540775""","16","2019-2023","2020","Census","United States"
"City","Ladysmith","WI","5540850","=""5540850""","17","2019-2023","2020","Census","United States"
"City","La Farge","WI","5540875","=""5540875""","26","2019-2023","2020","Census","United States"
"City","Lake Arrowhead","WI","5541160","=""5541160""","N/A","2019-2023","2020","Census","United States"
"City","Lake Camelot","WI","5541210","=""5541210""","N/A","2019-2023","2020","Census","United States"
"City","Lake Delton","WI","5541300","=""5541300""","N/A","2019-2023","2020","Census","United States"
"City","Lake Geneva","WI","5541450","=""5541450""","20","2019-2023","2020","Census","United States"
"City","Lake Hallie","WI","5541525","=""5541525""","N/A","2019-2023","2020","Census","United States"
"City","Lake Ivanhoe","WI","5541560","=""5541560""","N/A","2019-2023","2020","Census","United States"
"City","Lake Koshkonong","WI","5541583","=""5541583""","27","2019-2023","2020","Census","United States"
"City","Lake Lorraine","WI","5541645","=""5541645""","N/A","2019-2023","2020","Census","United States"
"City","Lake Mills","WI","5541675","=""5541675""","25","2019-2023","2020","Census","United States"
"City","Lake Nebagamon","WI","5541725","=""5541725""","N/A","2019-2023","2020","Census","United States"
"City","Lake Ripley","WI","5541765","=""5541765""","27","2019-2023","2020","Census","United States"
"City","Lake Sherwood","WI","5541772","=""5541772""","N/A","2019-2023","2020","Census","United States"
"City","Lake Tomahawk","WI","5541875","=""5541875""","N/A","2019-2023","2020","Census","United States"
"City","Lake Wazeecha","WI","5541975","=""5541975""","N/A","2019-2023","2020","Census","United States"
"City","Lake Wisconsin","WI","5542012","=""5542012""","31","2019-2023","2020","Census","United States"
"City","Lake Wissota","WI","5542025","=""5542025""","N/A","2019-2023","2020","Census","United States"
"City","Lakewood","WI","5542050","=""5542050""","N/A","2019-2023","2020","Census","United States"
"City","Lancaster","WI","5542250","=""5542250""","17","2019-2023","2020","Census","United States"
"City","Lannon","WI","5542450","=""5542450""","20","2019-2023","2020","Census","United States"
"City","Laona","WI","5542475","=""5542475""","N/A","2019-2023","2020","Census","United States"
"City","Lauderdale Lakes","WI","5542805","=""5542805""","34","2019-2023","2020","Census","United States"
"City","La Valle","WI","5542825","=""5542825""","24","2019-2023","2020","Census","United States"
"City","Lebanon","WI","5543025","=""5543025""","N/A","2019-2023","2020","Census","United States"
"City","Legend Lake","WI","5543207","=""5543207""","N/A","2019-2023","2020","Census","United States"
"City","Lena","WI","5543325","=""5543325""","N/A","2019-2023","2020","Census","United States"
"City","Leopolis","WI","5543575","=""5543575""","N/A","2019-2023","2020","Census","United States"
"City","Lewis","WI","5543725","=""5543725""","N/A","2019-2023","2020","Census","United States"
"City","Lily Lake","WI","5544033","=""5544033""","N/A","2019-2023","2020","Census","United States"
"City","Lime Ridge","WI","5544225","=""5544225""","40","2019-2023","2020","Census","United States"
"City","Linden","WI","5544625","=""5544625""","29","2019-2023","2020","Census","United States"
"City","Little Chute","WI","5544950","=""5544950""","20","2019-2023","2020","Census","United States"
"City","Little Round Lake","WI","5545220","=""5545220""","N/A","2019-2023","2020","Census","United States"
"City","Little Sturgeon","WI","5545225","=""5545225""","N/A","2019-2023","2020","Census","United States"
"City","Livingston","WI","5545325","=""5545325""","26","2019-2023","2020","Census","United States"
"City","Lodi","WI","5545350","=""5545350""","N/A","2019-2023","2020","Census","United States"
"City","Loganville","WI","5545400","=""5545400""","N/A","2019-2023","2020","Census","United States"
"City","Lohrville","WI","5545425","=""5545425""","N/A","2019-2023","2020","Census","United States"
"City","Lomira","WI","5545475","=""5545475""","22","2019-2023","2020","Census","United States"
"City","Lone Rock","WI","5545575","=""5545575""","32","2019-2023","2020","Census","United States"
"City","Long Lake","WI","5545600","=""5545600""","N/A","2019-2023","2020","Census","United States"
"City","Lowell","WI","5545950","=""5545950""","N/A","2019-2023","2020","Census","United States"
"City","Loyal","WI","5546075","=""5546075""","20","2019-2023","2020","Census","United States"
"City","Lublin","WI","5546150","=""5546150""","N/A","2019-2023","2020","Census","United States"
"City","Luck","WI","5546200","=""5546200""","25","2019-2023","2020","Census","United States"
"City","Luxemburg","WI","5546400","=""5546400""","23","2019-2023","2020","Census","United States"
"City","Lyndon Station","WI","5546600","=""5546600""","N/A","2019-2023","2020","Census","United States"
"City","Lynxville","WI","5546675","=""5546675""","N/A","2019-2023","2020","Census","United States"
"City","Lyons","WI","5546700","=""5546700""","N/A","2019-2023","2020","Census","United States"
"City","McFarland","WI","5546850","=""5546850""","19","2019-2023","2020","Census","United States"
"City","Madison","WI","5548000","=""5548000""","19","2019-2023","2020","Census","United States"
"City","Maiden Rock","WI","5548175","=""5548175""","41","2019-2023","2020","Census","United States"
"City","Maine","WI","5548225","=""5548225""","19","2019-2023","2020","Census","United States"
"City","Manawa","WI","5548350","=""5548350""","18","2019-2023","2020","Census","United States"
"City","Manitowoc","WI","5548500","=""5548500""","18","2019-2023","2020","Census","United States"
"City","Maple Bluff","WI","5548750","=""5548750""","N/A","2019-2023","2020","Census","United States"
"City","Marathon City","WI","5549100","=""5549100""","15","2019-2023","2020","Census","United States"
"City","Marengo","WI","5549175","=""5549175""","N/A","2019-2023","2020","Census","United States"
"City","Maribel","WI","5549250","=""5549250""","N/A","2019-2023","2020","Census","United States"
"City","Marinette","WI","5549300","=""5549300""","N/A","2019-2023","2020","Census","United States"
"City","Marion","WI","5549400","=""5549400""","26","2019-2023","2020","Census","United States"
"City","Markesan","WI","5549450","=""5549450""","24","2019-2023","2020","Census","United States"
"City","Marquette","WI","5549500","=""5549500""","N/A","2019-2023","2020","Census","United States"
"City","Marshall","WI","5549575","=""5549575""","24","2019-2023","2020","Census","United States"
"City","Marshfield","WI","5549675","=""5549675""","16","2019-2023","2020","Census","United States"
"City","Mason","WI","5549900","=""5549900""","N/A","2019-2023","2020","Census","United States"
"City","Mattoon","WI","5550000","=""5550000""","28","2019-2023","2020","Census","United States"
"City","Mauston","WI","5550025","=""5550025""","N/A","2019-2023","2020","Census","United States"
"City","Mayville","WI","5550200","=""5550200""","18","2019-2023","2020","Census","United States"
"City","Mazomanie","WI","5550225","=""5550225""","28","2019-2023","2020","Census","United States"
"City","Medford","WI","5550425","=""5550425""","N/A","2019-2023","2020","Census","United States"
"City","Mellen","WI","5550700","=""5550700""","N/A","2019-2023","2020","Census","United States"
"City","Melrose","WI","5550750","=""5550750""","N/A","2019-2023","2020","Census","United States"
"City","Melvina","WI","5550800","=""5550800""","N/A","2019-2023","2020","Census","United States"
"City","Menasha","WI","5550825","=""5550825""","21","2019-2023","2020","Census","United States"
"City","Menomonee Falls","WI","5551000","=""5551000""","21","2019-2023","2020","Census","United States"
"City","Menomonie","WI","5551025","=""5551025""","17","2019-2023","2020","Census","United States"
"City","Mequon","WI","5551150","=""5551150""","22","2019-2023","2020","Census","United States"
"City","Mercer","WI","5551175","=""5551175""","N/A","2019-2023","2020","Census","United States"
"City","Merrill","WI","5551250","=""5551250""","18","2019-2023","2020","Census","United States"
"City","Merrillan","WI","5551300","=""5551300""","N/A","2019-2023","2020","Census","United States"
"City","Merrimac","WI","5551325","=""5551325""","32","2019-2023","2020","Census","United States"
"City","Merton","WI","5551375","=""5551375""","25","2019-2023","2020","Census","United States"
"City","Middleton","WI","5551575","=""5551575""","20","2019-2023","2020","Census","United States"
"City","Middle Village","WI","5551617","=""5551617""","N/A","2019-2023","2020","Census","United States"
"City","Milladore","WI","5551875","=""5551875""","N/A","2019-2023","2020","Census","United States"
"City","Millston","WI","5552025","=""5552025""","N/A","2019-2023","2020","Census","United States"
"City","Milltown","WI","5552075","=""5552075""","24","2019-2023","2020","Census","United States"
"City","Milton","WI","5552200","=""5552200""","27","2019-2023","2020","Census","United States"
"City","Milwaukee","WI","5553000","=""5553000""","22","2019-2023","2020","Census","United States"
"City","Mindoro","WI","5553050","=""5553050""","N/A","2019-2023","2020","Census","United States"
"City","Mineral Point","WI","5553100","=""5553100""","25","2019-2023","2020","Census","United States"
"City","Minocqua","WI","5553200","=""5553200""","N/A","2019-2023","2020","Census","United States"
"City","Minong","WI","5553250","=""5553250""","N/A","2019-2023","2020","Census","United States"
"City","Mishicot","WI","5553325","=""5553325""","25","2019-2023","2020","Census","United States"
"City","Mission","WI","5553358","=""5553358""","N/A","2019-2023","2020","Census","United States"
"City","Mole Lake","WI","5553500","=""5553500""","N/A","2019-2023","2020","Census","United States"
"City","Mondovi","WI","5553600","=""5553600""","23","2019-2023","2020","Census","United States"
"City","Monona","WI","5553675","=""5553675""","19","2019-2023","2020","Census","United States"
"City","Monroe","WI","5553750","=""5553750""","18","2019-2023","2020","Census","United States"
"City","Montello","WI","5553875","=""5553875""","25","2019-2023","2020","Census","United States"
"City","Montfort","WI","5553950","=""5553950""","30","2019-2023","2020","Census","United States"
"City","Monticello","WI","5554000","=""5554000""","29","2019-2023","2020","Census","United States"
"City","Montreal","WI","5554075","=""5554075""","N/A","2019-2023","2020","Census","United States"
"City","Mosinee","WI","5554500","=""5554500""","21","2019-2023","2020","Census","United States"
"City","Mountain","WI","5554625","=""5554625""","N/A","2019-2023","2020","Census","United States"
"City","Mount Calvary","WI","5554650","=""5554650""","25","2019-2023","2020","Census","United States"
"City","Mount Hope","WI","5554675","=""5554675""","N/A","2019-2023","2020","Census","United States"
"City","Mount Horeb","WI","5554725","=""5554725""","27","2019-2023","2020","Census","United States"
"City","Mount Pleasant","WI","5554875","=""5554875""","21","2019-2023","2020","Census","United States"
"City","Mount Sterling","WI","5554900","=""5554900""","N/A","2019-2023","2020","Census","United States"
"City","Mukwonago","WI","5555050","=""5555050""","25","2019-2023","2020","Census","United States"
"City","Muscoda","WI","5555200","=""5555200""","24","2019-2023","2020","Census","United States"
"City","Muskego","WI","5555275","=""5555275""","23","2019-2023","2020","Census","United States"
"City","Nashotah","WI","5555550","=""5555550""","N/A","2019-2023","2020","Census","United States"
"City","Navarino","WI","5555650","=""5555650""","N/A","2019-2023","2020","Census","United States"
"City","Necedah","WI","5555700","=""5555700""","24","2019-2023","2020","Census","United States"
"City","Neenah","WI","5555750","=""5555750""","18","2019-2023","2020","Census","United States"
"City","Neillsville","WI","5555800","=""5555800""","N/A","2019-2023","2020","Census","United States"
"City","Nekoosa","WI","5555875","=""5555875""","23","2019-2023","2020","Census","United States"
"City","Nelson","WI","5555950","=""5555950""","22","2019-2023","2020","Census","United States"
"City","Nelsonville","WI","5556000","=""5556000""","N/A","2019-2023","2020","Census","United States"
"City","Neopit","WI","5556050","=""5556050""","N/A","2019-2023","2020","Census","United States"
"City","Neosho","WI","5556075","=""5556075""","32","2019-2023","2020","Census","United States"
"City","Neshkoro","WI","5556125","=""5556125""","N/A","2019-2023","2020","Census","United States"
"City","Newald","WI","5556250","=""5556250""","N/A","2019-2023","2020","Census","United States"
"City","New Auburn","WI","5556350","=""5556350""","25","2019-2023","2020","Census","United States"
"City","New Berlin","WI","5556375","=""5556375""","22","2019-2023","2020","Census","United States"
"City","Newburg","WI","5556450","=""5556450""","27","2019-2023","2020","Census","United States"
"City","New Glarus","WI","5556700","=""5556700""","29","2019-2023","2020","Census","United States"
"City","New Holstein","WI","5556800","=""5556800""","31","2019-2023","2020","Census","United States"
"City","New Lisbon","WI","5556900","=""5556900""","19","2019-2023","2020","Census","United States"
"City","New London","WI","5556925","=""5556925""","26","2019-2023","2020","Census","United States"
"City","New Munster","WI","5557000","=""5557000""","N/A","2019-2023","2020","Census","United States"
"City","New Odanah","WI","5557008","=""5557008""","N/A","2019-2023","2020","Census","United States"
"City","New Post","WI","5557050","=""5557050""","N/A","2019-2023","2020","Census","United States"
"City","New Richmond","WI","5557100","=""5557100""","26","2019-2023","2020","Census","United States"
"City","Niagara","WI","5557325","=""5557325""","N/A","2019-2023","2020","Census","United States"
"City","Nichols","WI","5557375","=""5557375""","30","2019-2023","2020","Census","United States"
"City","North Bay","WI","5557700","=""5557700""","N/A","2019-2023","2020","Census","United States"
"City","North Fond du Lac","WI","5558000","=""5558000""","25","2019-2023","2020","Census","United States"
"City","North Freedom","WI","5558025","=""5558025""","N/A","2019-2023","2020","Census","United States"
"City","North Hudson","WI","5558050","=""5558050""","32","2019-2023","2020","Census","United States"
"City","North Lake","WI","5558100","=""5558100""","N/A","2019-2023","2020","Census","United States"
"City","Northport","WI","5558375","=""5558375""","N/A","2019-2023","2020","Census","United States"
"City","North Prairie","WI","5558400","=""5558400""","23","2019-2023","2020","Census","United States"
"City","Norwalk","WI","5558575","=""5558575""","N/A","2019-2023","2020","Census","United States"
"City","Oak Creek","WI","5558800","=""5558800""","23","2019-2023","2020","Census","United States"
"City","Oakdale","WI","5558850","=""5558850""","N/A","2019-2023","2020","Census","United States"
"City","Oakfield","WI","5558900","=""5558900""","22","2019-2023","2020","Census","United States"
"City","Oconomowoc","WI","5559250","=""5559250""","25","2019-2023","2020","Census","United States"
"City","Oconomowoc Lake","WI","5559300","=""5559300""","N/A","2019-2023","2020","Census","United States"
"City","Oconto","WI","5559350","=""5559350""","23","2019-2023","2020","Census","United States"
"City","Oconto Falls","WI","5559400","=""5559400""","N/A","2019-2023","2020","Census","United States"
"City","Odanah","WI","5559450","=""5559450""","N/A","2019-2023","2020","Census","United States"
"City","Ogdensburg","WI","5559475","=""5559475""","N/A","2019-2023","2020","Census","United States"
"City","Ogema","WI","5559500","=""5559500""","N/A","2019-2023","2020","Census","United States"
"City","Okauchee Lake","WI","5559650","=""5559650""","22","2019-2023","2020","Census","United States"
"City","Oliver","WI","5559800","=""5559800""","N/A","2019-2023","2020","Census","United States"
"City","Omro","WI","5559875","=""5559875""","N/A","2019-2023","2020","Census","United States"
"City","Onalaska","WI","5559925","=""5559925""","18","2019-2023","2020","Census","United States"
"City","Ontario","WI","5560075","=""5560075""","24","2019-2023","2020","Census","United States"
"City","Oostburg","WI","5560100","=""5560100""","21","2019-2023","2020","Census","United States"
"City","Oregon","WI","5560200","=""5560200""","24","2019-2023","2020","Census","United States"
"City","Orfordville","WI","5560250","=""5560250""","30","2019-2023","2020","Census","United States"
"City","Osceola","WI","5560450","=""5560450""","33","2019-2023","2020","Census","United States"
"City","Oshkosh","WI","5560500","=""5560500""","17","2019-2023","2020","Census","United States"
"City","Osseo","WI","5560575","=""5560575""","23","2019-2023","2020","Census","United States"
"City","Owen","WI","5560825","=""5560825""","N/A","2019-2023","2020","Census","United States"
"City","Oxford","WI","5560875","=""5560875""","24","2019-2023","2020","Census","United States"
"City","Paac Ciinak","WI","5560912","=""5560912""","N/A","2019-2023","2020","Census","United States"
"City","Packwaukee","WI","5560950","=""5560950""","N/A","2019-2023","2020","Census","United States"
"City","Paddock Lake","WI","5560975","=""5560975""","33","2019-2023","2020","Census","United States"
"City","Palmyra","WI","5561025","=""5561025""","29","2019-2023","2020","Census","United States"
"City","Pardeeville","WI","5561100","=""5561100""","29","2019-2023","2020","Census","United States"
"City","Park Falls","WI","5561200","=""5561200""","22","2019-2023","2020","Census","United States"
"City","Park Ridge","WI","5561325","=""5561325""","N/A","2019-2023","2020","Census","United States"
"City","Patch Grove","WI","5561425","=""5561425""","N/A","2019-2023","2020","Census","United States"
"City","Pella","WI","5561675","=""5561675""","N/A","2019-2023","2020","Census","United States"
"City","Pembine","WI","5561750","=""5561750""","N/A","2019-2023","2020","Census","United States"
"City","Pence","WI","5561800","=""5561800""","N/A","2019-2023","2020","Census","United States"
"City","Pepin","WI","5561925","=""5561925""","N/A","2019-2023","2020","Census","United States"
"City","Peshtigo","WI","5562175","=""5562175""","N/A","2019-2023","2020","Census","United States"
"City","Pewaukee","WI","5562240","=""5562240""","20","2019-2023","2020","Census","United States"
"City","Pewaukee","WI","5562250","=""5562250""","N/A","2019-2023","2020","Census","United States"
"City","Phillips","WI","5562450","=""5562450""","N/A","2019-2023","2020","Census","United States"
"City","Pigeon Falls","WI","5562675","=""5562675""","N/A","2019-2023","2020","Census","United States"
"City","Pine River","WI","5562975","=""5562975""","N/A","2019-2023","2020","Census","United States"
"City","Pittsville","WI","5563100","=""5563100""","N/A","2019-2023","2020","Census","United States"
"City","Plain","WI","5563125","=""5563125""","27","2019-2023","2020","Census","United States"
"City","Plainfield","WI","5563150","=""5563150""","N/A","2019-2023","2020","Census","United States"
"City","Platteville","WI","5563250","=""5563250""","16","2019-2023","2020","Census","United States"
"City","Pleasant Prairie","WI","5563300","=""5563300""","26","2019-2023","2020","Census","United States"
"City","Plover","WI","5563525","=""5563525""","17","2019-2023","2020","Census","United States"
"City","Plum City","WI","5563600","=""5563600""","37","2019-2023","2020","Census","United States"
"City","Plymouth","WI","5563700","=""5563700""","17","2019-2023","2020","Census","United States"
"City","Polonia","WI","5563925","=""5563925""","N/A","2019-2023","2020","Census","United States"
"City","Poplar","WI","5563975","=""5563975""","N/A","2019-2023","2020","Census","United States"
"City","Portage","WI","5564100","=""5564100""","24","2019-2023","2020","Census","United States"
"City","Port Edwards","WI","5564175","=""5564175""","23","2019-2023","2020","Census","United States"
"City","Port Washington","WI","5564450","=""5564450""","20","2019-2023","2020","Census","United States"
"City","Port Wing","WI","5564500","=""5564500""","N/A","2019-2023","2020","Census","United States"
"City","Post Lake","WI","5564550","=""5564550""","N/A","2019-2023","2020","Census","United States"
"City","Potosi","WI","5564625","=""5564625""","N/A","2019-2023","2020","Census","United States"
"City","Potter","WI","5564675","=""5564675""","19","2019-2023","2020","Census","United States"
"City","Potter Lake","WI","5564700","=""5564700""","N/A","2019-2023","2020","Census","United States"
"City","Pound","WI","5564750","=""5564750""","25","2019-2023","2020","Census","United States"
"City","Powers Lake","WI","5564825","=""5564825""","N/A","2019-2023","2020","Census","United States"
"City","Poynette","WI","5564900","=""5564900""","29","2019-2023","2020","Census","United States"
"City","Poy Sippi","WI","5564950","=""5564950""","N/A","2019-2023","2020","Census","United States"
"City","Prairie du Chien","WI","5565050","=""5565050""","N/A","2019-2023","2020","Census","United States"
"City","Prairie du Sac","WI","5565100","=""5565100""","26","2019-2023","2020","Census","United States"
"City","Prairie Farm","WI","5565150","=""5565150""","25","2019-2023","2020","Census","United States"
"City","Prentice","WI","5565325","=""5565325""","N/A","2019-2023","2020","Census","United States"
"City","Prescott","WI","5565375","=""5565375""","24","2019-2023","2020","Census","United States"
"City","Princeton","WI","5565600","=""5565600""","22","2019-2023","2020","Census","United States"
"City","Pulaski","WI","5565675","=""5565675""","23","2019-2023","2020","Census","United States"
"City","Pulcifer","WI","5565725","=""5565725""","N/A","2019-2023","2020","Census","United States"
"City","Racine","WI","5566000","=""5566000""","22","2019-2023","2020","Census","United States"
"City","Radisson","WI","5566050","=""5566050""","N/A","2019-2023","2020","Census","United States"
"City","Randolph","WI","5566150","=""5566150""","23","2019-2023","2020","Census","United States"
"City","Random Lake","WI","5566200","=""5566200""","24","2019-2023","2020","Census","United States"
"City","Raymond","WI","5566350","=""5566350""","29","2019-2023","2020","Census","United States"
"City","Readstown","WI","5566450","=""5566450""","N/A","2019-2023","2020","Census","United States"
"City","Redgranite","WI","5566625","=""5566625""","27","2019-2023","2020","Census","United States"
"City","Reedsburg","WI","5566800","=""5566800""","20","2019-2023","2020","Census","United States"
"City","Reedsville","WI","5566875","=""5566875""","27","2019-2023","2020","Census","United States"
"City","Reeseville","WI","5566900","=""5566900""","29","2019-2023","2020","Census","United States"
"City","Reserve","WI","5567050","=""5567050""","N/A","2019-2023","2020","Census","United States"
"City","Rewey","WI","5567100","=""5567100""","N/A","2019-2023","2020","Census","United States"
"City","Rhinelander","WI","5567200","=""5567200""","14","2019-2023","2020","Census","United States"
"City","Rib Lake","WI","5567275","=""5567275""","N/A","2019-2023","2020","Census","United States"
"City","Rib Mountain","WI","5567320","=""5567320""","15","2019-2023","2020","Census","United States"
"City","Rice Lake","WI","5567350","=""5567350""","13","2019-2023","2020","Census","United States"
"City","Richfield","WI","5567475","=""5567475""","28","2019-2023","2020","Census","United States"
"City","Richland Center","WI","5567625","=""5567625""","N/A","2019-2023","2020","Census","United States"
"City","Ridgeland","WI","5567800","=""5567800""","N/A","2019-2023","2020","Census","United States"
"City","Ridgeway","WI","5567875","=""5567875""","28","2019-2023","2020","Census","United States"
"City","Rio","WI","5568100","=""5568100""","30","2019-2023","2020","Census","United States"
"City","Ripon","WI","5568175","=""5568175""","18","2019-2023","2020","Census","United States"
"City","River Falls","WI","5568275","=""5568275""","21","2019-2023","2020","Census","United States"
"City","River Hills","WI","5568325","=""5568325""","23","2019-2023","2020","Census","United States"
"City","Roberts","WI","5568475","=""5568475""","29","2019-2023","2020","Census","United States"
"City","Rochester","WI","5568550","=""5568550""","N/A","2019-2023","2020","Census","United States"
"City","Rockdale","WI","5568725","=""5568725""","N/A","2019-2023","2020","Census","United States"
"City","Rock Falls","WI","5568800","=""5568800""","N/A","2019-2023","2020","Census","United States"
"City","Rockland","WI","5568900","=""5568900""","30","2019-2023","2020","Census","United States"
"City","Rock Springs","WI","5568975","=""5568975""","20","2019-2023","2020","Census","United States"
"City","Rome","WI","5569300","=""5569300""","N/A","2019-2023","2020","Census","United States"
"City","Rosendale","WI","5569525","=""5569525""","25","2019-2023","2020","Census","United States"
"City","Rosholt","WI","5569575","=""5569575""","N/A","2019-2023","2020","Census","United States"
"City","Rothschild","WI","5569725","=""5569725""","N/A","2019-2023","2020","Census","United States"
"City","Rubicon","WI","5569950","=""5569950""","N/A","2019-2023","2020","Census","United States"
"City","Rudolph","WI","5570000","=""5570000""","21","2019-2023","2020","Census","United States"
"City","St. Cloud","WI","5570500","=""5570500""","25","2019-2023","2020","Census","United States"
"City","St. Croix Falls","WI","5570550","=""5570550""","30","2019-2023","2020","Census","United States"
"City","St. Francis","WI","5570650","=""5570650""","24","2019-2023","2020","Census","United States"
"City","St. Joseph","WI","5570800","=""5570800""","N/A","2019-2023","2020","Census","United States"
"City","St. Nazianz","WI","5571025","=""5571025""","N/A","2019-2023","2020","Census","United States"
"City","St. Peter","WI","5571050","=""5571050""","N/A","2019-2023","2020","Census","United States"
"City","Salem Lakes","WI","5571163","=""5571163""","33","2019-2023","2020","Census","United States"
"City","Sand Pillow","WI","5571512","=""5571512""","N/A","2019-2023","2020","Census","United States"
"City","Sandy Hook","WI","5571585","=""5571585""","N/A","2019-2023","2020","Census","United States"
"City","Sauk City","WI","5571650","=""5571650""","N/A","2019-2023","2020","Census","United States"
"City","Saukville","WI","5571700","=""5571700""","23","2019-2023","2020","Census","United States"
"City","Saxon","WI","5571850","=""5571850""","N/A","2019-2023","2020","Census","United States"
"City","Sayner","WI","5571950","=""5571950""","N/A","2019-2023","2020","Census","United States"
"City","Scandinavia","WI","5571975","=""5571975""","25","2019-2023","2020","Census","United States"
"City","Schofield","WI","5572150","=""5572150""","N/A","2019-2023","2020","Census","United States"
"City","Seneca","WI","5572475","=""5572475""","N/A","2019-2023","2020","Census","United States"
"City","Sextonville","WI","5572650","=""5572650""","N/A","2019-2023","2020","Census","United States"
"City","Seymour","WI","5572670","=""5572670""","N/A","2019-2023","2020","Census","United States"
"City","Seymour","WI","5572725","=""5572725""","22","2019-2023","2020","Census","United States"
"City","Sharon","WI","5572875","=""5572875""","28","2019-2023","2020","Census","United States"
"City","Shawano","WI","5572925","=""5572925""","16","2019-2023","2020","Census","United States"
"City","Sheboygan","WI","5572975","=""5572975""","17","2019-2023","2020","Census","United States"
"City","Sheboygan Falls","WI","5573025","=""5573025""","14","2019-2023","2020","Census","United States"
"City","Sheldon","WI","5573175","=""5573175""","N/A","2019-2023","2020","Census","United States"
"City","Shell Lake","WI","5573200","=""5573200""","20","2019-2023","2020","Census","United States"
"City","Sherwood","WI","5573525","=""5573525""","27","2019-2023","2020","Census","United States"
"City","Shiocton","WI","5573625","=""5573625""","26","2019-2023","2020","Census","United States"
"City","Shopiere","WI","5573675","=""5573675""","N/A","2019-2023","2020","Census","United States"
"City","Shorewood","WI","5573725","=""5573725""","22","2019-2023","2020","Census","United States"
"City","Shorewood Hills","WI","5573750","=""5573750""","N/A","2019-2023","2020","Census","United States"
"City","Shullsburg","WI","5573825","=""5573825""","N/A","2019-2023","2020","Census","United States"
